id,title,author,source,date,subjects,topic,type,href
c2804,Hank Thompson,"Phil Hardy, Dave Laing",'Faber Companion to 20th Century Popular Music',2001,['hank-thompson'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=hank-thompson
c2805,Pete Drake,"Phil Hardy, Dave Laing",'Faber Companion to 20th Century Popular Music',2001,['pete-drake'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=pete-drake
c2806,"Laura Cantrell: Vulnerable, minimalist Manhattan country",Colin Irwin,MOJO,March 2001,['laura-cantrell'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=laura-cantrell-vulnerable-minimalist-manhattan-country
c2807,An Exclusive Interview with Bob Johnston,Richard Younger,On the Tracks,March 2001,['bob-dylan'],country,Interview,/Library/SearchLinkRedirect?folder=an-exclusive-interview-with-bob-johnston
c2808,Country Music is Not Pretty: A User’s Guide to Robbie Fulks,Martin Colyer,Rock's Backpages,24 March 2001,['robbie-fulks'],country,Review and Interview,/Library/SearchLinkRedirect?folder=country-music-is-not-pretty-a-users-guide-to-robbie-fulks
c2809,Alison Krauss + Union Station: New Favorite,Sid Griffin,MOJO,September 2001,['alison-krauss'],country,Review and Interview,/Library/SearchLinkRedirect?folder=alison-krauss--union-station-inew-favoritei
c2810,Nick Tosches: Where Dead Voices Gather,David Dalton,Gadfly,10 December 2001,['emmett-miller'],country,Book Review,/Library/SearchLinkRedirect?folder=nick-tosches-iwhere-dead-voices-gatheri
c2811,Willie Nelson: The Great Divide,Pat Blashill,Rolling Stone,8 January 2002,['willie-nelson'],country,Review,/Library/SearchLinkRedirect?folder=willie-nelson-ithe-great-dividei
c2812,"Waylon Jennings, 1937-2002",Dave Laing,The Guardian,15 February 2002,['waylon-jennings'],country,Obituary,/Library/SearchLinkRedirect?folder=waylon-jennings-1937-2002
c2813,Carla Bozulich: Cafe Club Fais Do-Do,Marc Weingarten,Los Angeles Times,3 April 2002,"['willie-nelson', 'carla-bozulich']",country,Live Review,/Library/SearchLinkRedirect?folder=carla-bozulich-cafe-club-fais-do-do
c2814,Willie Nelson’s Straight Story,Peter Murphy,Hot Press,23 July 2002,['willie-nelson'],country,Report and Interview,/Library/SearchLinkRedirect?folder=willie-nelsons-straight-story
c2815,Let Me Touch You For A While: Alison Krauss Creates Intimacy Amongst the Disenfranchised,Holly Gleason,Rock's Backpages,16 September 2002,['alison-krauss'],country,Essay,/Library/SearchLinkRedirect?folder=let-me-touch-you-for-a-while-alison-krauss-creates-intimacy-amongst-the-disenfranchised
c2816,Steve Earle: The Dissent Of Man,Andy Gill,The Independent,20 September 2002,['steve-earle'],country,Report and Interview,/Library/SearchLinkRedirect?folder=steve-earle-the-dissent-of-man
c2817,"Nickel Creek: Memorial Hall, Sheffield",Dave Simpson,The Guardian,23 October 2002,['nickel-creek'],country,Live Review,/Library/SearchLinkRedirect?folder=nickel-creek-memorial-hall-sheffield
c2818,"Dolly Parton: Bridgewater Hall, Manchester",Lisa Verrico,The Times,16 November 2002,['dolly-parton'],country,Live Review,/Library/SearchLinkRedirect?folder=dolly-parton-bridgewater-hall-manchester
c2819,Up! Is A Direction: Shania Twain’s New CD(s),Rick McGrath,Culture Court,December 2002,['shania-twain'],country,Review,/Library/SearchLinkRedirect?folder=iupi-is-a-direction-shania-twains-new-cds
c2900,Dwight Yoakam: Reprise Please Baby: The Warner Bros. Years,John Morthland,No Depression,31 December 2002,['dwight-yoakam'],country,Review,/Library/SearchLinkRedirect?folder=dwight-yoakam-ireprise-please-baby-the-warner-bros-yearsi-
c2901,A Circle Still Unbroken: Doc Watson and the Nitty Gritty Dirt Band,Peter Stone Brown,Gadfly,Spring 2002,"['nitty-gritty-dirt-band-the', 'doc-watson', 'roy-acuff', 'merle-travis']",country,Retrospective,/Library/SearchLinkRedirect?folder=a-circle-still-unbroken-doc-watson-and-the-nitty-gritty-dirt-band
c2902,Willie Nelson: Stars & Guitars,Max Bell,Uncut,January 2003,['willie-nelson'],country,Review and Interview,/Library/SearchLinkRedirect?folder=willie-nelson-istars--guitarsi
c2903,Alison Krauss + Union Station: Live,Rob Hughes,Uncut,February 2003,['alison-krauss'],country,Review,/Library/SearchLinkRedirect?folder=alison-krauss--union-station-ilivei
c2904,"Johnny Paycheck, 1938-2003",Tony Russell,The Guardian,3 March 2003,['johnny-paycheck'],country,Obituary,/Library/SearchLinkRedirect?folder=johnny-paycheck-1938-2003
c2905,Rosanne Cash: Rosanne's Rules,j. poet,Paste,15 June 2003,['rosanne-cash'],country,Report and Interview,/Library/SearchLinkRedirect?folder=rosanne-cash-rosannes-rules
c2906,Honky-Tonk Grande Dame: Loretta Lynn And Jack White On Country’s Favorite Daughter,Fred Mills,Detroit Metro Times,25 June 2003,"['loretta-lynn', 'white-stripes-the']",country,Report and Interview,/Library/SearchLinkRedirect?folder=honky-tonk-grande-dame-loretta-lynn-and-jack-white-on-countrys-favorite-daughter
c2907,"June Carter Cash, 1929-2003",Sylvie Simmons,MOJO,July 2003,['june-carter-cash'],country,Obituary,/Library/SearchLinkRedirect?folder=june-carter-cash-1929-2003-2
c2908,Gillian Welch: The Girl With No Name,Toby Manning,The Word,August 2003,['gillian-welch'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=gillian-welch-the-girl-with-no-name
c2909,Gillian Welch: A Kind Of Bluegrass,Rob Hughes,Uncut,September 2003,['gillian-welch'],country,Interview,/Library/SearchLinkRedirect?folder=gillian-welch-a-kind-of-bluegrass
c2910,"Farm Aid: Germain Amphitheater, Columbus, Ohio",Kandia Crazy Horse,PopMatters,23 September 2003,"['emmylou-harris', 'willie-nelson', 'neil-young']",country,Report,/Library/SearchLinkRedirect?folder=farm-aid-germain-amphitheater-columbus-ohio
c2911,The Dixie Chicks: Weapons Of Mass Destruction,Andria Lisle,MOJO,October 2003,['dixie-chicks-the'],country,Interview,/Library/SearchLinkRedirect?folder=the-dixie-chicks-weapons-of-mass-destruction
c2912,Wanda Jackson: She's About a Mover,Holly George-Warren,No Depression,31 October 2003,['wanda-jackson'],country,Retrospective and Interview,/Library/SearchLinkRedirect?folder=wanda-jackson-shes-about-a-mover
c2913,"Gillian Welch and Dave Rawlings: Shepherd's Bush Empire, London",Gavin Martin,Uncut,November 2003,['gillian-welch'],country,Live Review,/Library/SearchLinkRedirect?folder=gillian-welch-and-dave-rawlings-shepherds-bush-empire-london
c2914,Angel of the South: Emmylou Harris,Sean O'Hagan,The Observer,2 November 2003,['emmylou-harris'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=angel-of-the-south-emmylou-harris
c2915,"Johnny Cash, 1932-2003",Jon Wilde,Uncut,December 2003,['johnny-cash'],country,Obituary,/Library/SearchLinkRedirect?folder=johnny-cash-1932-2003
c2916,"Emmylou Harris: ""How do you get to Carnegie Hall?""",David Hepworth,The Word,December 2003,['emmylou-harris'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=emmylou-harris-how-do-you-get-to-carnegie-hall
c2917,Willie Nelson At 70,Gene Santoro,'Highway 61 Revisited...',2004,['willie-nelson'],country,Book Excerpt,/Library/SearchLinkRedirect?folder=willie-nelson-at-70
c2918,Johnny Cash at San Quentin was my idea,Geoffrey Cannon,unpublished,2004,['johnny-cash'],country,Memoir,/Library/SearchLinkRedirect?folder=johnny-cash-at-san-quentin-was-my-idea
c2919,Mother's Pride: Various: Just Because I'm A Woman: Songs Of Dolly Parton ****,Phil Sutcliffe,MOJO,January 2004,['dolly-parton'],country,Review and Interview,/Library/SearchLinkRedirect?folder=mothers-pride-various-ijust-because-im-a-woman-songs-of-dolly-partoni-
c3000,The Last Great American — Johnny Cash: Unearthed (American),Mark Cooper,The Word,January 2004,['johnny-cash'],country,Review,/Library/SearchLinkRedirect?folder=the-last-great-american--johnny-cash-iunearthedi-american
c3001,Legends of Songwriting: Harlan Howard,Bill DeMain,Performing Songwriter,January 2004,['harlan-howard'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=legends-of-songwriting-harlan-howard
c3002,Johnny Cash: Unearthed (American Recordings/Lost Highway),Jon Wilde,Uncut,January 2004,['johnny-cash'],country,Review,/Library/SearchLinkRedirect?folder=johnny-cash-iunearthedi-american-recordingslost-highway
c3003,June Carter Cash: Wildwood Flower,Rob Hughes,Uncut,January 2004,['june-carter-cash'],country,Review,/Library/SearchLinkRedirect?folder=june-carter-cash-iwildwood-floweri
c3004,Hello Goodbye: Gene Parsons and the Byrds,Don Waller,MOJO,March 2004,['byrds-the'],country,Retrospective and Interview,/Library/SearchLinkRedirect?folder=hello-goodbye-gene-parsons-and-the-byrds
c3005,"Bernie Leadon: Still Flying, Without Eagles",Wayne Robins,The Bergen Record,April 2004,['bernie-leadon'],country,Report and Interview,/Library/SearchLinkRedirect?folder=bernie-leadon-still-flying-without-eagles
c3006,Rodney Crowell: Fate's Right Hand (Sony/DMZ),Andria Lisle,MOJO,April 2004,['rodney-crowell'],country,Review and Interview,/Library/SearchLinkRedirect?folder=rodney-crowell-ifates-right-handi-sonydmz
c3007,Steve Earle Gives New Meaning To The Expression 'Lifetime Achievement',Toby Manning,The Word,May 2004,['steve-earle'],country,Interview,/Library/SearchLinkRedirect?folder=steve-earle-gives-new-meaning-to-the-expression-lifetime-achievement-
c3008,Mary Chapin Carpenter: The Essential Mary Chapin Carpenter,Andy Gill,Uncut,May 2004,['mary-chapin-carpenter'],country,Review,/Library/SearchLinkRedirect?folder=mary-chapin-carpenter-ithe-essential-mary-chapin-carpenteri-
c3009,Johnny Cash: Life,Andy Gill,Uncut,May 2004,['johnny-cash'],country,Review,/Library/SearchLinkRedirect?folder=johnny-cash-ilifei
c3010,Loretta Lynn: Van Lear Rose,Rob Hughes,Uncut,June 2004,"['loretta-lynn', 'jack-white']",country,Review and Interview,/Library/SearchLinkRedirect?folder=loretta-lynn-ivan-lear-rosei-2
c3011,Parsons Lives in Film: Grand Theft opens in theaters tomorrow,Jason Cohen,Rolling Stone,17 June 2004,['gram-parsons'],country,Report and Interview,/Library/SearchLinkRedirect?folder=parsons-lives-in-film-igrand-thefti-opens-in-theaters-tomorrow
c3012,Various Artists: Stay All Night – Buddy Holly's Country Roots,Joe Nick Patoski,West Texas Roots,July 2004,['buddy-holly'],country,Review,/Library/SearchLinkRedirect?folder=various-artists-istay-all-night--buddy-hollys-country-rootsi
c3013,"Burrito Deluxe: Borderline, London",Adam Sweeting,The Guardian,16 July 2004,['burrito-deluxe'],country,Live Review,/Library/SearchLinkRedirect?folder=burrito-deluxe-borderline-london-2
c3014,"Gretchen Wilson: ""I'm a redneck and proud of it""",Adam Sweeting,Daily Telegraph,21 August 2004,['gretchen-wilson'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=gretchen-wilson-im-a-redneck-and-proud-of-it
c3015,Uncle Dave Macon: Keep My Skillet Good And Greasy (Bear Family),Tony Russell,Maverick,September 2004,['uncle-dave-macon'],country,Review,/Library/SearchLinkRedirect?folder=uncle-dave-macon-ikeep-my-skillet-good-and-greasyi-bear-family-
c3016,"Van Zandt's New ""Love""",Jason Cohen,Rolling Stone,23 September 2004,['townes-van-zandt'],country,Report,/Library/SearchLinkRedirect?folder=van-zandts-new-love
c3017,"Skeeter Davis, 1931-2004",Alan Clayson,The Guardian,1 October 2004,['skeeter-davis'],country,Obituary,/Library/SearchLinkRedirect?folder=skeeter-davis-1931-2004
c3018,Gillian Welch finds new audience with old-time Americana music,Graham Reid,The New Zealand Herald,31 October 2004,['gillian-welch'],country,Interview,/Library/SearchLinkRedirect?folder=gillian-welch-finds-new-audience-with-old-time-americana-music
c3019,Johnny Cash: The Gunslinger,Sylvie Simmons,MOJO,November 2004,['johnny-cash'],country,Retrospective and Interview,/Library/SearchLinkRedirect?folder=johnny-cash-the-gunslinger
c3100,Johnny Cash's Concept Albums,Phil Sutcliffe,MOJO,November 2004,['johnny-cash'],country,Retrospective,/Library/SearchLinkRedirect?folder=johnny-cashs-concept-albums
c3101,"Come On, Let's Go!: Elvis on the Hayride",Colin Escott,MOJO,December 2004,"['bill-monroe', 'elvis-presley', 'jim-reeves', 'slim-whitman']",country,Retrospective,/Library/SearchLinkRedirect?folder=come-on-lets-go-elvis-on-the-hayride
c3102,Kasey Chambers: Wayward Angel,Andria Lisle,Tracks,December 2004,['kasey-chambers'],country,Review,/Library/SearchLinkRedirect?folder=kasey-chambers-iwayward-angeli
c3103,Interview: Dolly Parton,Gavin Martin,unpublished,2005,['dolly-parton'],country,Audio transcript of interview,/Library/SearchLinkRedirect?folder=interview-dolly-parton
c3104,Alison Krauss and Union Station: Lonely Runs Both Ways,Sylvie Simmons,MOJO,January 2005,['alison-krauss'],country,Review,/Library/SearchLinkRedirect?folder=alison-krauss-and-union-station-ilonely-runs-both-waysi
c3105,"Martha Carson, 1921-2005",Alan Clayson,The Guardian,14 February 2005,['martha'],country,Obituary,/Library/SearchLinkRedirect?folder=martha-carson-1921-2005
c3106,David Allan Coe,Colin Escott,Hackmart/Shout Factory! Records,May 2005,['david-allan-coe'],country,Sleevenotes,/Library/SearchLinkRedirect?folder=david-allan-coe
c3107,Charlie Poole: You Ain't Talkin' To Me: Charlie Poole And The Roots Of Country Music,Tony Russell,Maverick,May 2005,['charlie-poole'],country,Review,/Library/SearchLinkRedirect?folder=charlie-poole-iyou-aint-talkin-to-me-charlie-poole-and-the-roots-of-country-musici
c3108,Elvis Costello with Emmylou Harris and the Imposters: Central Park SummerStage,Richard Gehr,The Village Voice,19 July 2005,"['elvis-costello', 'emmylou-harris']",country,Live Review,/Library/SearchLinkRedirect?folder=elvis-costello-with-emmylou-harris-and-the-imposters-central-park-summerstage-
c3109,Hayseed Dixie: Southern-Fried Metal,Dave Simpson,The Guardian,27 July 2005,['hayseed-dixie'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=hayseed-dixie-southern-fried-metal
c3110,Buck 65: Secret House Against the World,Dorian Lynskey,The Guardian,29 July 2005,['buck-65'],country,Review,/Library/SearchLinkRedirect?folder=buck-65-isecret-house-against-the-worldi-3
c3111,"Keith Urban: Hammersmith Apollo, London",Tim Cooper,The Independent,19 October 2005,['keith-urban'],country,Live Review,/Library/SearchLinkRedirect?folder=keith-urban-hammersmith-apollo-london
c3112,Neil Young: Rebel without a pause,Robert Sandall,The Sunday Times,30 October 2005,['neil-young'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=neil-young-rebel-without-a-pause
c3113,The Beau Brummels: Bradley's Barn,Jon Savage,MOJO,November 2005,['beau-brummels-the'],country,Review and Interview,/Library/SearchLinkRedirect?folder=the-beau-brummels-ibradleys-barni
c3114,"Neil Young: Ryman Auditorium, Nashville",Sylvie Simmons,MOJO,November 2005,['neil-young'],country,Live Review,/Library/SearchLinkRedirect?folder=neil-young-ryman-auditorium-nashville
c3115,Taylor Swift: Taylor Swift (Big Machine) **** ½,Jeff Tamarkin,AllMusic.com,2006,['taylor-swift'],country,Review,/Library/SearchLinkRedirect?folder=taylor-swift-itaylor-swifti-big-machine--
c3116,Rosanne Cash:  Black Cadillac (Capitol),Mark Mordue,Neumu,January 2006,['rosanne-cash'],country,Review,/Library/SearchLinkRedirect?folder=rosanne-cash-i-black-cadillaci-capitol
c3117,Rosanne Cash: Family Ties,Simon Garfield,The Observer,5 February 2006,['rosanne-cash'],country,Interview,/Library/SearchLinkRedirect?folder=rosanne-cash-family-ties
c3118,"James Talley: Got No Bread, No Milk, No Money, But We Sure Got A Lot Of Love",John Morthland,No Depression,28 February 2006,['james-talley'],country,Review,/Library/SearchLinkRedirect?folder=james-talley-igot-no-bread-no-milk-no-money-but-we-sure-got-a-lot-of-lovei
c3119,Merle Haggard: Swing Me Back Home,Eric Weisbard,The Village Voice,2 March 2006,['merle-haggard'],country,Review,/Library/SearchLinkRedirect?folder=merle-haggard-swing-me-back-home
c3200,Graeme Thomson: Willie Nelson – The Outlaw,Adam Sweeting,Daily Telegraph,9 March 2006,['willie-nelson'],country,Book Review,/Library/SearchLinkRedirect?folder=graeme-thomson-iwillie-nelson--the-outlawi
c3201,Hank Williams III: It's country but not as we know it,Angus Batey,Daily Telegraph,16 March 2006,['hank-williams-iii'],country,Report and Interview,/Library/SearchLinkRedirect?folder=hank-williams-iii-its-country-but-not-as-we-know-it
c3202,"Cortney Tidwell: ICA, SW1",Stephen Dalton,The Times,16 May 2006,['cortney-tidwell'],country,Live Review,/Library/SearchLinkRedirect?folder=cortney-tidwell-ica-sw1
c3203,Dixie Chicks: How The Chicks Survived Their Scrap With Bush,Adam Sweeting,Daily Telegraph,15 June 2006,['dixie-chicks-the'],country,Interview,/Library/SearchLinkRedirect?folder=dixie-chicks-how-the-chicks-survived-their-scrap-with-bush
c3204,George Jones: Keeping Up With Jones,Joe Nick Patoski,AARP The Magazine,July 2006,['george-jones'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=george-jones-keeping-up-with-jones
c3205,Carrie Underwood: An Interview,Alan Light,MSN.com,July 2006,['carrie-underwood'],country,Interview,/Library/SearchLinkRedirect?folder=carrie-underwood-an-interview
c3206,Bob Wills & His Texas Playboys: Legends Of Country Music (Bear Family),John Morthland,No Depression,31 August 2006,['bob-wills--his-texas-playboys'],country,Review,/Library/SearchLinkRedirect?folder=bob-wills--his-texas-playboys-ilegends-of-country-musici-bear-family
c3207,The Fall and Rise of Blaze Foley,Joe Nick Patoski,No Depression,September 2006,['blaze-foley'],country,Retrospective,/Library/SearchLinkRedirect?folder=the-fall-and-rise-of-blaze-foley
c3208,Jerry Lee Lewis: PBS-TV Special,John Broven,Now Dig This,November 2006,['jerry-lee-lewis'],country,Review,/Library/SearchLinkRedirect?folder=jerry-lee-lewis-pbs-tv-special
c3209,"John Phillips: John Phillips (John, The Wolfking of L.A.)",Mick Houghton,Uncut,November 2006,['john-phillips'],country,Review and Interview,/Library/SearchLinkRedirect?folder=john-phillips-ijohn-phillips-john-the-wolfking-of-lai
c3210,The Byrds: There Is A Season,Jon Savage,MOJO,November 2006,['byrds-the'],country,Review,/Library/SearchLinkRedirect?folder=the-byrds-ithere-is-a-seasoni-
c3211,"Dixie Chicks: United Centre, Chicago",Bob Mehr,MOJO,November 2006,['dixie-chicks-the'],country,Live Review,/Library/SearchLinkRedirect?folder=dixie-chicks-united-centre-chicago
c3212,"Buddy Killen, 1932-2006: Nashville record man and music publisher",John Broven,Now Dig This,December 2006,['joe-tex'],country,Obituary,/Library/SearchLinkRedirect?folder=buddy-killen-1932-2006-nashville-record-man-and-music-publisher
c3213,The Dixie Chicks: The Playboy Interview,Alan Light,Playboy,December 2006,['dixie-chicks-the'],country,Interview,/Library/SearchLinkRedirect?folder=the-dixie-chicks-the-playboy-interview
c3214,Mystery Girl: The Forgotten Artistry of Bobbie Gentry,Holly George-Warren,'Listen Again' (Duke University Press),2007,['bobbie-gentry'],country,Retrospective,/Library/SearchLinkRedirect?folder=mystery-girl-the-forgotten-artistry-of-bobbie-gentry
c3215,Bobby Bare: A Bird Named Yesterday/Talk Me Some Sense/Down & Dirty... Plus,Fred Dellar,MOJO,February 2007,['bobby-bare'],country,Review,/Library/SearchLinkRedirect?folder=bobby-bare-ia-bird-named-yesterdayiitalk-me-some-senseiidown--dirty-plusi
c3216,"Sneaky Pete Kleinow, 1934-2007",Andy Gill,The Word,March 2007,['flying-burrito-brothers'],country,Obituary,/Library/SearchLinkRedirect?folder=sneaky-pete-kleinow-1934-2007
c3217,"Solomon Burke: No. 1, at last",Gene Santoro,New York Daily News,2 March 2007,['solomon-burke'],country,Report and Interview,/Library/SearchLinkRedirect?folder=solomon-burke-no-1-at-last
c3218,Dennis Linde,Mick Houghton,MOJO,April 2007,['dennis-linde'],country,Retrospective,/Library/SearchLinkRedirect?folder=dennis-linde
c3219,Mickey Gilley: Too Good To Stop: Greatest Hits 1974-1985,John Morthland,No Depression,30 April 2007,['mickey-gilley'],country,Review,/Library/SearchLinkRedirect?folder=mickey-gilley-itoo-good-to-stop-greatest-hits-1974-1985i
c3300,"Lyle Lovett/Joe Ely/Guy Clark/John Hiatt: State Theatre, Cleveland",Holly Gleason,No Depression,30 April 2007,"['guy-clark', 'joe-ely', 'john-hiatt', 'lyle-lovett']",country,Live Review,/Library/SearchLinkRedirect?folder=lyle-lovettjoe-elyguy-clarkjohn-hiatt-state-theatre-cleveland
c3301,Emmylou Harris on Songbird,Alan Light,MSN.com,August 2007,['emmylou-harris'],country,Interview,/Library/SearchLinkRedirect?folder=emmylou-harris-on-isongbirdi
c3302,Lori McKenna: Dreams of an Everyday Housewife,Holly Gleason,No Depression,31 August 2007,['lori-mckenna'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=lori-mckenna-dreams-of-an-everyday-housewife
c3303,The Flying Burrito Brothers: Gram Parsons Archives Vol 1 – Flying Burrito Brothers Live At The Avalon 1969,Bud Scoppa,Uncut,September 2007,['flying-burrito-brothers'],country,Review,/Library/SearchLinkRedirect?folder=the-flying-burrito-brothers-igram-parsons-archives-vol-1--flying-burrito-brothers-live-at-the-avalon-1969i
c3304,Emmylou Harris: Songbird – Rare Tracks and Forgotten Gems (Rhino),Kandia Crazy Horse,San Francisco Bay Guardian,3 October 2007,['emmylou-harris'],country,Review,/Library/SearchLinkRedirect?folder=emmylou-harris-isongbird--rare-tracks-and-forgotten-gemsi-rhino
c3305,Country's Soul: The Music Of The Late Arthur Alexander Still Provides A Living Link Between Hillbilly Twang And R&B,Geoffrey Himes,Baltimore City Paper,31 October 2007,['arthur-alexander'],country,Retrospective,/Library/SearchLinkRedirect?folder=countrys-soul-the-music-of-the-late-arthur-alexander-still-provides-a-living-link-between-hillbilly-twang-and-rb
c3306,Robert Plant and Alison Krauss: Raising Sand,Kate Mossman,The Word,November 2007,['robert-plant-and-alison-krauss'],country,Review,/Library/SearchLinkRedirect?folder=robert-plant-and-alison-krauss-iraising-sandi-
c3307,"The Eagles: Indigo2, London",Adam Sweeting,Daily Telegraph,1 November 2007,['eagles-the'],country,Live Review,/Library/SearchLinkRedirect?folder=the-eagles-indigo2-london
c3308,Eagles: Long Road Out Of Eden (Universal),Max Bell,Classic Rock,December 2007,['eagles-the'],country,Review,/Library/SearchLinkRedirect?folder=eagles-ilong-road-out-of-edeni-universal
c3309,The Eagles: Long Road Out Of Eden,Bud Scoppa,Uncut,December 2007,['eagles-the'],country,Review,/Library/SearchLinkRedirect?folder=the-eagles-ilong-road-out-of-edeni
c3310,David N. Meyer: Twenty Thousand Roads – The Ballad of Gram Parsons and His Cosmic American Music,Bob Ruggiero,Houston Press,14 December 2007,['gram-parsons'],country,Book Review,/Library/SearchLinkRedirect?folder=david-n-meyer-itwenty-thousand-roads--the-ballad-of-gram-parsons-and-his-cosmic-american-musici
c3311,"Brandi Carlile: Borderline, London",Tim Cooper,The Independent,18 December 2007,['brandi-carlile'],country,Live Review,/Library/SearchLinkRedirect?folder=brandi-carlile-borderline-london
c3312,The Second Coming of k.d. lang,Robert Sandall,The Sunday Times,13 January 2008,['kd-lang'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=the-second-coming-of-kd-lang
c3313,Carrie Underwood/Miranda Lambert: Blonde Ambition,Geoffrey Himes,Nashville Scene,24 January 2008,"['miranda-lambert', 'carrie-underwood']",country,Comment,/Library/SearchLinkRedirect?folder=carrie-underwoodmiranda-lambert-blonde-ambition-
c3314,"Daydream Believer: John Stewart, 1939-2008",Michael Simmons,Huffington Post,21 February 2008,['john-stewart'],country,Obituary,/Library/SearchLinkRedirect?folder=daydream-believer-john-stewart-1939-2008
c3315,"John Anderson: Just Came Home To Count The Memories/All The People Are Talkin'/Eye Of A Hurricane/Tokyo, Oklahoma/Countrified",John Morthland,No Depression,29 February 2008,['john-anderson'],country,Review,/Library/SearchLinkRedirect?folder=john-anderson-ijust-came-home-to-count-the-memoriesall-the-people-are-talkineye-of-a-hurricanetokyo-oklahomacountrifiedi
c3316,Dolly Parton: Backwoods Barbie **½,Mark Kemp,Rolling Stone Online,6 March 2008,['dolly-parton'],country,Review,/Library/SearchLinkRedirect?folder=dolly-parton-ibackwoods-barbiei-
c3317,Willie Nelson: One Hell Of A Ride,John Morthland,No Depression,30 April 2008,['willie-nelson'],country,Review,/Library/SearchLinkRedirect?folder=willie-nelson-ione-hell-of-a-ridei
c3318,"Warmth, Wonder and Wisdom: Dolly Parton, O2 Arena, London",Jude Rogers,New Statesman,17 July 2008,['dolly-parton'],country,Live Review,/Library/SearchLinkRedirect?folder=warmth-wonder-and-wisdom-dolly-parton-o2-arena-london
c3319,George Jones: The Grand Tour,Andrew Mueller,Uncut,October 2008,['george-jones'],country,Review,/Library/SearchLinkRedirect?folder=george-jones-ithe-grand-touri
c3400,Go your own way: Hank Williams and his progeny,Angus Batey,The Guardian,24 October 2008,"['hank-williams', 'hank-williams-jr', 'hank-williams-iii']",country,Report and Interview,/Library/SearchLinkRedirect?folder=go-your-own-way-hank-williams-and-his-progeny
c3401,Lucinda Williams: Little Honey (Lost Highway),Graeme Thomson,The Word,November 2008,['lucinda-williams'],country,Review,/Library/SearchLinkRedirect?folder=lucinda-williams-ilittle-honeyi-lost-highway
c3402,J.D. Souther comes back,Bill Holdship,Detroit Metro Times,5 November 2008,['j-d-souther'],country,Interview,/Library/SearchLinkRedirect?folder=jd-souther-comes-back
c3403,Meet… John Wheeler,John Lewis,Hotline,January 2009,['hayseed-dixie'],country,Profile and Interview,/Library/SearchLinkRedirect?folder=meet-john-wheeler
c3404,Lucinda Williams: Album By Album,Andrew Mueller,Uncut,January 2009,['lucinda-williams'],country,Interview,/Library/SearchLinkRedirect?folder=lucinda-williams-album-by-album
c3405,Clover: The Sound City Sessions – 1975,Terry Staunton,Record Collector,February 2009,['clover'],country,Review,/Library/SearchLinkRedirect?folder=clover-ithe-sound-city-sessions--1975i
c3406,Chris Darrow's Kaleidoscopic Vision,Michael Simmons,L.A. Weekly,25 February 2009,"['kaleidoscope', 'chris-darrow']",country,Profile and Interview,/Library/SearchLinkRedirect?folder=chris-darrows-kaleidoscopic-vision
c3407,The Louvin Brothers,Andrew Mueller,Uncut,March 2009,['louvin-brothers-the'],country,Retrospective,/Library/SearchLinkRedirect?folder=the-louvin-brothers
c3408,Ernest R Stoneman: The Unsung Father Of Country Music 1925-1934,Tony Burke,Blues & Rhythm,March 2009,['ernest-stoneman'],country,Review,/Library/SearchLinkRedirect?folder=ernest-r-stoneman-ithe-unsung-father-of-country-music-1925-1934i-
c3409,"Taylor Swift, Sugarland et al: Far From The Old Country Music",Nick Hasted,The Independent,13 March 2009,"['taylor-swift', 'sugarland']",country,Report and Interview,/Library/SearchLinkRedirect?folder=taylor-swift-sugarland-iet-ali-far-from-the-old-country-music
c3410,Merle Haggard Stands Tall,Joel Selvin,San Francisco Chronicle,29 March 2009,['merle-haggard'],country,Interview,/Library/SearchLinkRedirect?folder=merle-haggard-stands-tall
c3411,Steve Earle: Townes (New West),Roy Trakin,SonicBoomers.com,29 May 2009,"['steve-earle', 'townes-van-zandt']",country,Review,/Library/SearchLinkRedirect?folder=steve-earle-itownesi-new-west
c3412,"The Eagles: NIA, Birmingham",Stephen Dalton,The Times,July 2009,['eagles-the'],country,Live Review,/Library/SearchLinkRedirect?folder=the-eagles-nia-birmingham-
c3413,Out of the blue: Neil Young's archives,Kandia Crazy Horse,San Francisco Bay Guardian,7 July 2009,['neil-young'],country,Essay,/Library/SearchLinkRedirect?folder=out-of-the-blue-neil-youngs-archives
c3414,Alison Krauss: An Interview,Paul Sexton,Daily Telegraph,22 July 2009,['alison-krauss'],country,Interview,/Library/SearchLinkRedirect?folder=alison-krauss-an-interview-
c3415,The Jayhawks: Music From The North Country – The Jayhawks Anthology,Rob Hughes,Uncut,September 2009,['jayhawks-the'],country,Review,/Library/SearchLinkRedirect?folder=the-jayhawks-imusic-from-the-north-country--the-jayhawks-anthologyi
