id,title,author,source,date,subjects,topic,type,href
s705,"The Temptations: The Trip, Los Angeles, CA",Tracy Thomas,New Musical Express,19 August 1966,['temptations-the'],soul,Live Review,/Library/SearchLinkRedirect?folder=the-temptations-the-trip-los-angeles-ca
s706,Four Tops Kept Trying and Won!,Alan Smith,New Musical Express,26 August 1966,['four-tops-the'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=four-tops-kept-trying-and-won
s707,From The 'Perfect Society' Emerge The Temptations, Eden,KRLA Beat,27 August 1966,['temptations-the'],soul,Interview,/Library/SearchLinkRedirect?folder=from-the-perfect-society-emerge-the-temptations
s708,The Righteous Brothers: 'We Don't Think Kids Are Following Us For Our Hair',uncredited writer,KRLA Beat,27 August 1966,['righteous-brothers-the'],soul,Interview,/Library/SearchLinkRedirect?folder=the-righteous-brothers-we-dont-think-kids-are-following-us-for-our-hair
s709,Dionne Warwick And How They Discovered Her,Loraine Alterman,Detroit Free Press,3 September 1966,['dionne-warwick'],soul,Interview,/Library/SearchLinkRedirect?folder=dionne-warwick-and-how-they-discovered-her
s710,Junior Walker Makes Fans Sit Up,Alan Smith,New Musical Express,9 September 1966,['junior-walker--the-allstars'],soul,Interview,/Library/SearchLinkRedirect?folder=junior-walker-makes-fans-sit-up
s711,Bobby Hebb: 'The Beatles Are An Oak Tree — Mighty',Carol Deck,KRLA Beat,10 September 1966,['bobby-hebb'],soul,Interview,/Library/SearchLinkRedirect?folder=bobby-hebb-the-beatles-are-an-oak-tree--mighty
s712,Major Lance: Woe Is Me!...The Major Is Stalked By Many Troubles,Mike Tuck,KRLA Beat,10 September 1966,['major-lance'],soul,Interview,/Library/SearchLinkRedirect?folder=major-lance-woe-is-methe-major-is-stalked-by-many-troubles
s713,"Junior Walker: Autrey (De Walt, not Gene) Aids Tamla's British Chart Invasion...",Norman Jopling,Record Mirror,10 September 1966,['junior-walker--the-allstars'],soul,Profile,/Library/SearchLinkRedirect?folder=junior-walker-autrey-de-walt-not-gene-aids-tamlas-british-chart-invasion
s714,Brown Arrives in His Own Style,Pete Johnson,Los Angeles Times,15 September 1966,['james-brown'],soul,Report and Interview,/Library/SearchLinkRedirect?folder=brown-arrives-in-his-own-style
s715,"Otis in England: a big, dynamic voice",uncredited writer,Disc and Music Echo,17 September 1966,['otis-redding'],soul,Interview,/Library/SearchLinkRedirect?folder=otis-in-england-a-big-dynamic-voice
s716,Tamla Blueprints,Nick Jones,Melody Maker,24 September 1966,['supremes-the'],soul,Interview,/Library/SearchLinkRedirect?folder=tamla-blueprints
s717,Who Else but the Supremes Would Pedal a Rickshaw?,Loraine Alterman,Detroit Free Press,30 September 1966,"['janis-ian', 'jimmy-ruffin', 'supremes-the']",soul,Report and Interview,/Library/SearchLinkRedirect?folder=who-else-but-the-supremes-would-pedal-a-rickshaw
s718,Otis Redding at Tiles: 16.09.1966,Bill Millar,Soul Music Monthly,October 1966,['otis-redding'],soul,Live Review,/Library/SearchLinkRedirect?folder=otis-redding-at-tiles-16091966
s719,Ike and Tina Show Comes To Town — All Nineteen Of Them,Nick Jones,Melody Maker,1 October 1966,['ike--tina-turner'],soul,Interview,/Library/SearchLinkRedirect?folder=ike-and-tina-show-comes-to-town--all-nineteen-of-them
s800,James Brown Says 'I'm A Dynamo!',Rochelle Reed,KRLA Beat,8 October 1966,['james-brown'],soul,Interview,/Library/SearchLinkRedirect?folder=james-brown-says-im-a-dynamo
s801,Robert Parker: Hit Making Tenor Man,Nick Jones,Melody Maker,8 October 1966,['robert-parker'],soul,Interview,/Library/SearchLinkRedirect?folder=robert-parker-hit-making-tenor-man
s802,Lorraine Ellison: Big Sound With Soul,Loraine Alterman,Detroit Free Press,14 October 1966,['lorraine-ellison'],soul,Interview,/Library/SearchLinkRedirect?folder=lorraine-ellison-big-sound-with-soul
s803,"Albums from The Temptations, Butterfield Blues Band, Marvin Gaye and Sammy Davis Jr.",uncredited writer,Melody Maker,15 October 1966,"['paul-butterfield-blues-band', 'marvin-gaye', 'temptations-the', 'sammy-davis-jr']",soul,Review,/Library/SearchLinkRedirect?folder=albums-from-the-temptations-butterfield-blues-band-marvin-gaye-and-sammy-davis-jr
s804,Supremes smash phone records!,Penny Valentine,Disc and Music Echo,15 October 1966,['supremes-the'],soul,Interview,/Library/SearchLinkRedirect?folder=supremes-smash-phone-records
s805,"Ike & Tina Turner: Town Hall, High Wycombe",Alan Walsh,Melody Maker,22 October 1966,['ike--tina-turner'],soul,Live Review,/Library/SearchLinkRedirect?folder=ike--tina-turner-town-hall-high-wycombe
s806,Stevie Wonder Advances; No Longer Ray's 'Protege',Mike Tuck,KRLA Beat,22 October 1966,['stevie-wonder'],soul,Interview,/Library/SearchLinkRedirect?folder=stevie-wonder-advances-no-longer-rays-protege
s807,"That Queen of ""Soul"" Martha Jean",Loraine Alterman,Detroit Free Press,23 October 1966,[],soul,Interview,/Library/SearchLinkRedirect?folder=that-queen-of-soul-martha-jean
s808,Lee Dorsey: Rhythm 'n' Roll,David Griffiths,Record Mirror,29 October 1966,['lee-dorsey'],soul,Interview,/Library/SearchLinkRedirect?folder=lee-dorsey-rhythm-n-roll
s809,Tempo: R&B and Jazz Album Reviews,Jim Delehant,Hit Parader,November 1966,"['chuck-berry', 'james-brown', 'duke-ellington', 'marvin-gaye', 'john-lee-hooker', 'lightnin-hopkins', 'smokey-robinson--the-miracles', 'sonny-rollins', 'big-joe-williams']",soul,Review,/Library/SearchLinkRedirect?folder=tempo-rb-and-jazz-album-reviews
s810,Otis Redding & Wilson Pickett: For Soul Brothers — A Bumper Crop Of LPs,uncredited writer,Disc and Music Echo,12 November 1966,"['ben-e-king', 'wilson-pickett', 'otis-redding']",soul,Review,/Library/SearchLinkRedirect?folder=otis-redding--wilson-pickett-for-soul-brothers--a-bumper-crop-of-lps
s811,"Singles from the Who, Otis Redding, Small Faces, Lorraine Ellison and more",Penny Valentine,Disc and Music Echo,12 November 1966,"['lorraine-ellison', 'jonathan-king', 'alan-price', 'otis-redding', 'sandie-shaw', 'small-faces-the', 'who-the', 'truth', 'haydocks-rockhouse']",soul,Review,/Library/SearchLinkRedirect?folder=singles-from-the-who-otis-redding-small-faces-lorraine-ellison-and-more
s812,"The Four Tops: Saville Theatre, London",Chris Welch,Melody Maker,19 November 1966,['four-tops-the'],soul,Live Review,/Library/SearchLinkRedirect?folder=the-four-tops-saville-theatre-london
s813,"The Four Tops: Saville Theatre, London",Norman Jopling,Record Mirror,19 November 1966,"['cliff-bennett--the-rebel-rousers', 'easybeats-the', 'four-tops-the', 'bob-miller--the-millermen']",soul,Live Review,/Library/SearchLinkRedirect?folder=the-four-tops-saville-theatre-london-2
s814,"Blowing their TOPS! The Four Tops, Easybeats, Cliff Bennett: Saville Theatre, London",Penny Valentine,Disc and Music Echo,19 November 1966,"['cliff-bennett--the-rebel-rousers', 'easybeats-the', 'four-tops-the']",soul,Live Review,/Library/SearchLinkRedirect?folder=blowing-their-tops-the-four-tops-easybeats-cliff-bennett-saville-theatre-london
s815,The Dixie Cups: Dixie's Dream City is Manchester,David Griffiths,Record Mirror,10 December 1966,['dixie-cups-the'],soul,Interview,/Library/SearchLinkRedirect?folder=the-dixie-cups-dixies-dream-city-is-manchester
s816,"Jimmy Ruffin: Jimmy Talks of the Tamla Family, Church and Blues Influences, and His Hit",Peter Jones,Record Mirror,10 December 1966,['jimmy-ruffin'],soul,Interview,/Library/SearchLinkRedirect?folder=jimmy-ruffin-jimmy-talks-of-the-tamla-family-church-and-blues-influences-and-his-hit
s817,"Profile in Words (by Alan Smith) and Picture (by Barry Peake) of JIMMY RUFFIN, Former Rootes Car Worker",Alan Smith,New Musical Express,17 December 1966,['jimmy-ruffin'],soul,Interview,/Library/SearchLinkRedirect?folder=profile-in-words-by-alan-smith-and-picture-by-barry-peake-of-jimmy-ruffin-former-rootes-car-worker
s818,"Otis Redding, Grateful Dead: Fillmore Auditorium, San Francisco CA",Philip Elwood,The San Francisco Examiner,21 December 1966,"['grateful-dead', 'otis-redding', 'teddy-neeley-five-the']",soul,Live Review,/Library/SearchLinkRedirect?folder=otis-redding-grateful-dead-fillmore-auditorium-san-francisco-ca
s819,Jimmy Ruffin Talks on England,Loraine Alterman,Detroit Free Press,23 December 1966,['jimmy-ruffin'],soul,Interview,/Library/SearchLinkRedirect?folder=jimmy-ruffin-talks-on-england
s900,"Geno Washington & the Ram Jam Band, The Creation, Sounds Incorporated: Saville Theatre, London",Chris Welch,Melody Maker,24 December 1966,"['creation-the', 'geno-washington', 'sounds-incorporated']",soul,Live Review,/Library/SearchLinkRedirect?folder=geno-washington--the-ram-jam-band-the-creation-sounds-incorporated-saville-theatre-london
s901,Percy Sledge — An Exciting New Soul Star,Mick Brown,Soulbeat,Summer 1966,['percy-sledge'],soul,Profile,/Library/SearchLinkRedirect?folder=percy-sledge--an-exciting-new-soul-star
s902,Joe Tex: The Old Philosopher,Jim Delehant,Hit Parader,January 1967,['joe-tex'],soul,Interview,/Library/SearchLinkRedirect?folder=joe-tex-the-old-philosopher
s903,The Temptations Tattle On Each Other,uncredited writer,Hit Parader,January 1967,['temptations-the'],soul,Interview,/Library/SearchLinkRedirect?folder=the-temptations-tattle-on-each-other
s904,"Singles From the Four Tops, Percy Sledge et al",uncredited writer,Melody Maker,7 January 1967,"['kenny-ball', 'four-seasons-the', 'four-tops-the', 'jay--the-americans', 'mindbenders-the', 'percy-sledge', 'knickerbockers-the', 'bobby-goldsboro', 'nashville-teens-the', 'riot-squad-the', 'max-bygraves', 'vera-lynn']",soul,Review,/Library/SearchLinkRedirect?folder=singles-from-the-four-tops-percy-sledge-iet-ali
s905,Lee Dorsey: The New Lee Dorsey (Stateside),uncredited writer,Melody Maker,7 January 1967,['lee-dorsey'],soul,Review,/Library/SearchLinkRedirect?folder=lee-dorsey-ithe-new-lee-dorseyi-stateside
s906,"Otis Redding, Sam & Dave, Percy Sledge et al: New Albums Reviewed by Norman Jopling and Peter Jones","Peter Jones, Norman Jopling",Record Mirror,14 January 1967,"['booker-t--the-mgs', 'mar-keys-the', 'otis-redding', 'sam--dave', 'percy-sledge', 'vibrations-the']",soul,Review,/Library/SearchLinkRedirect?folder=otis-redding-sam--dave-percy-sledge-iet-ali-new-albums-reviewed-by-norman-jopling-and-peter-jones
s907,Blind Date: Paul Jones,uncredited writer,Melody Maker,14 January 1967,"['four-seasons-the', 'four-tops-the', 'mindbenders-the', 'rolling-stones-the', 'madeline-bell', 'new-vaudeville-band-the', 'ken-dodd', 'royal-guardsmen-the', 'nashville-teens-the']",soul,Review,/Library/SearchLinkRedirect?folder=blind-date-paul-jones
s908,Quotes by Don Covay,Bill Harry,Record Mirror,21 January 1967,['don-covay'],soul,Profile and Interview,/Library/SearchLinkRedirect?folder=quotes-by-don-covay
s909,Blind Date: Dave Dee,uncredited writer,Melody Maker,21 January 1967,"['adam-faith', 'marvin-gaye', 'john-mayall', 'mccoys-the', 'otis-redding', 'paul-revere--the-raiders', 'rolling-stones-the', '-and-the-mysterians', 'kim-weston', 'paul-jones']",soul,Review,/Library/SearchLinkRedirect?folder=blind-date-dave-dee
s910,Holland-Dozier-Holland: This Tamla Trio Top The Hitmakers Chart,uncredited writer,Melody Maker,28 January 1967,"['lamont-dozier', 'four-tops-the', 'supremes-the']",soul,Interview,/Library/SearchLinkRedirect?folder=holland-dozier-holland-this-tamla-trio-top-the-hitmakers-chart
s911,"Marvin Gaye: ""The Music Really Saves Me""", Eden,KRLA Beat,28 January 1967,['marvin-gaye'],soul,Interview,/Library/SearchLinkRedirect?folder=marvin-gaye-the-music-really-saves-me
s912,Otis Redding In London,Miranda Ward,Hit Parader,February 1967,['otis-redding'],soul,Report,/Library/SearchLinkRedirect?folder=otis-redding-in-london
s913,"The Four Tops, The Merseys, Madeline Bell, Remo Four: Royal Albert Hall, London",Alan Smith,New Musical Express,4 February 1967,"['four-tops-the', 'madeline-bell', 'merseys-the']",soul,Live Review,/Library/SearchLinkRedirect?folder=the-four-tops-the-merseys-madeline-bell-remo-four-royal-albert-hall-london
s914,"The Four Tops, Madeline Bell, the Merseys, the Remo Four: Royal Albert Hall, London",Penny Valentine,Disc and Music Echo,4 February 1967,"['four-tops-the', 'madeline-bell', 'merseys-the', 'remo-four-the']",soul,Live Review,/Library/SearchLinkRedirect?folder=the-four-tops-madeline-bell-the-merseys-the-remo-four-royal-albert-hall-london
s915,Marvin and Kim: Swingin' Twosome!,Alan Smith,New Musical Express,11 February 1967,"['marvin-gaye', 'kim-weston']",soul,Profile and Interview,/Library/SearchLinkRedirect?folder=marvin-and-kim-swingin-twosome
s916,"Cream, Edwin Starr: Saville Theatre, London",Norman Jopling,Record Mirror,11 February 1967,"['cream', 'edwin-starr']",soul,Live Review,/Library/SearchLinkRedirect?folder=cream-edwin-starr-saville-theatre-london-2
s917,"Pop Eye — Ike & Tina Turner: 'River Deep, Mountain High' et al",Richard Goldstein,The Village Voice,23 February 1967,"['buffalo-springfield', 'mamas-and-the-papas-the', 'monkees-the', 'ike--tina-turner', 'fabulous-fakes-the']",soul,Review,/Library/SearchLinkRedirect?folder=pop-eye--ike--tina-turner-river-deep-mountain-high-iet-ali
s918,"Maxine Brown: ""John Lennon stopped my hit""",Norman Jopling,Record Mirror,25 February 1967,['maxine-brown'],soul,Interview,/Library/SearchLinkRedirect?folder=maxine-brown-john-lennon-stopped-my-hit
s919,Otis Redding: The Otis Redding Dictionary Of Soul (Atlantic 587050),uncredited writer,Beat Instrumental,March 1967,['otis-redding'],soul,Review,/Library/SearchLinkRedirect?folder=otis-redding-ithe-otis-redding-dictionary-of-souli-atlantic-587050
s1000,"The Four Tops: Four Tops 'Live' (Tamla Motown TML 11041, Stereo STML 11041)",uncredited writer,Beat Instrumental,March 1967,['four-tops-the'],soul,Review,/Library/SearchLinkRedirect?folder=the-four-tops-ifour-tops-livei-tamla-motown-tml-11041-stereo-stml-11041
s1001,Drop the Tops in Britain — And the Crowds Go Wild,Loraine Alterman,Detroit Free Press,3 March 1967,['four-tops-the'],soul,Interview,/Library/SearchLinkRedirect?folder=drop-the-tops-in-britain--and-the-crowds-go-wild
s1002,Marvin Gaye Is The Nicest Tamguy,Tracy Thomas,New Musical Express,11 March 1967,"['everly-brothers-the', 'marvin-gaye', 'hermans-hermits', 'kim-weston']",soul,Interview,/Library/SearchLinkRedirect?folder=marvin-gaye-is-the-nicest-tamguy
s1003,Stevie Wonder,Loraine Alterman,Detroit Free Press,17 March 1967,['stevie-wonder'],soul,Interview,/Library/SearchLinkRedirect?folder=stevie-wonder-2
s1004,"Duane Eddy, Edwin Starr, The Senate, Lomax Alliance: Saville Theatre, London",Norman Jopling,Record Mirror,18 March 1967,"['duane-eddy', 'edwin-starr', 'senate-the', 'lomax-alliance-the']",soul,Live Review,/Library/SearchLinkRedirect?folder=duane-eddy-edwin-starr-the-senate-lomax-alliance-saville-theatre-london
s1005,Madeline Bell: Demon Phone Calls Drive Dusty Crazy,uncredited writer,Disc and Music Echo,18 March 1967,"['dusty-springfield', 'madeline-bell']",soul,Interview,/Library/SearchLinkRedirect?folder=madeline-bell-demon-phone-calls-drive-dusty-crazy
s1006,On the Pop Scene in Detroit: Brenda Lee,Loraine Alterman,Detroit Free Press,24 March 1967,"['brenda-lee', 'martha-reeves--the-vandellas', 'mitch-ryder--the-detroit-wheels', 'sam-the-sham-and-the-pharaohs']",soul,Report and Interview,/Library/SearchLinkRedirect?folder=on-the-pop-scene-in-detroit-brenda-lee
s1007,"Otis Redding, Sam & Dave et al: Stax/Volt Revue Tour, Finsbury Park Astoria, London",Nick Jones,Melody Maker,25 March 1967,"['booker-t--the-mgs', 'arthur-conley', 'eddie-floyd', 'otis-redding', 'sam--dave', 'carla-thomas']",soul,Live Review,/Library/SearchLinkRedirect?folder=otis-redding-sam--dave-iet-ali-staxvolt-revue-tour-finsbury-park-astoria-london
s1008,"Otis Redding, Sam & Dave et al: Finsbury Park Astoria, London",Norman Jopling,Record Mirror,25 March 1967,"['booker-t--the-mgs', 'arthur-conley', 'eddie-floyd', 'mar-keys-the', 'otis-redding', 'sam--dave', 'carla-thomas']",soul,Live Review,/Library/SearchLinkRedirect?folder=otis-redding-sam--dave-iet-ali-finsbury-park-astoria-london
s1009,Stax Volt,"Peter Jones, Norman Jopling",Record Mirror,25 March 1967,"['booker-t--the-mgs', 'eddie-floyd', 'mar-keys-the', 'carla-thomas']",soul,Profile and Interview,/Library/SearchLinkRedirect?folder=stax-volt
s1010,Tamla Keeps Hits Rolling,Alan Smith,New Musical Express,25 March 1967,"['four-tops-the', 'temptations-the']",soul,Report and Interview,/Library/SearchLinkRedirect?folder=tamla-keeps-hits-rolling
s1011,"LP Reviews: Sam & Dave, James Brown, Chet Atkins, and the Mothers of Invention",uncredited writer,Beat Instrumental,April 1967,"['chet-atkins', 'james-brown', 'mothers-of-invention-the', 'sam--dave']",soul,Review,/Library/SearchLinkRedirect?folder=lp-reviews-sam--dave-james-brown-chet-atkins-and-the-mothers-of-invention
s1012,R.M. Stax Show Review Row — Label Manager Replies To Criticism,uncredited writer,Record Mirror,1 April 1967,"['booker-t--the-mgs', 'arthur-conley', 'eddie-floyd', 'otis-redding', 'sam--dave', 'carla-thomas']",soul,Readers' Letters,/Library/SearchLinkRedirect?folder=irmi-stax-show-review-row--label-manager-replies-to-criticism
s1013,Various Artists: Hit The Road Stax; Sam and Dave: Double Dynamite (both Stax),uncredited writer,Disc and Music Echo,8 April 1967,"['booker-t--the-mgs', 'eddie-floyd', 'otis-redding', 'sam--dave', 'carla-thomas']",soul,Review,/Library/SearchLinkRedirect?folder=various-artists-ihit-the-road-staxi-sam-and-dave-idouble-dynamitei-both-stax
